hour,nl_node_PV,nl_node_OffW,nl_node_OnW,de_node_PV,de_node_OffW,de_node_OnW,fr_node_PV,fr_node_OffW,fr_node_OnW,be_node_PV,be_node_OffW,be_node_OnW,uk_node_PV,uk_node_OffW,uk_node_OnW
2718,0.0184361,0.0112878,0.030899,0.0273495,0.0319966,0.0279191,0.010989,0.0301839,0.0380348,0.0171055,0.0245675,0.0391806,0.0064602,0.132791,0.0569138
2719,0.0849842,0.0176659,0.0363978,0.102606,0.0264452,0.0281676,0.0769985,0.0315503,0.0370636,0.0864089,0.030414,0.039645,0.0534341,0.124079,0.0588983
2720,0.151532,0.025914,0.0445096,0.177862,0.0214704,0.0286215,0.143008,0.0329486,0.0361389,0.155712,0.0369311,0.0401182,0.100408,0.11561,0.0609419
2721,0.218081,0.025914,0.0445096,0.253119,0.0214704,0.0286215,0.209017,0.0329486,0.0361389,0.225016,0.0369311,0.0401182,0.147382,0.11561,0.0609419
2722,0.305128,0.0311268,0.039585,0.34003,0.0143449,0.0278693,0.305212,0.0297573,0.0282099,0.317828,0.0326703,0.0310191,0.226411,0.118552,0.0504091
2723,0.392175,0.0368496,0.0354847,0.426941,0.0090247,0.0285645,0.401407,0.0267395,0.0310485,0.410641,0.0286831,0.0278689,0.305441,0.121524,0.0417631
2724,0.479223,0.0368496,0.0354847,0.513852,0.0090247,0.0285645,0.497602,0.0267395,0.0310485,0.503453,0.0286831,0.0278689,0.38447,0.121524,0.0417631
2725,0.494516,0.0391049,0.0350333,0.518351,0.0052723,0.0294498,0.514837,0.0213586,0.0289936,0.52383,0.0315958,0.0279204,0.422527,0.173159,0.0591323
2726,0.50981,0.0414282,0.0345951,0.52285,0.0040505,0.0307013,0.532071,0.0166679,0.0279877,0.544206,0.0346581,0.0280807,0.460583,0.231262,0.082591
2727,0.525103,0.0414282,0.0345951,0.527349,0.0040505,0.0307013,0.549306,0.0166679,0.0279877,0.564582,0.0346581,0.0280807,0.49864,0.231262,0.082591
2728,0.450036,0.0519647,0.037758,0.443768,0.0040536,0.030712,0.471403,0.0129962,0.0279798,0.48737,0.0260008,0.0304745,0.441627,0.259438,0.10009
2729,0.37497,0.0636495,0.0414942,0.360186,0.0040768,0.0307227,0.3935,0.0099333,0.0279722,0.410157,0.0186985,0,0.384613,0.288558,0.119562
2730,0.299903,0.0636495,0.0414942,0.276604,0.0040768,0.0307227,0.315596,0.0099333,0.0279722,0.332945,0.0186985,0.0356273,0.327599,0.288558,0.119562
2731,0.222131,0.113067,0.0756256,0.203091,0.0124744,0.0364003,0.234335,0.0118592,0.0279307,0.247277,0.023994,0.0279193,0.246548,0.300464,0.116617
2732,0.144359,0.173836,0.126885,0.129577,0.0347566,0.0801031,0.153073,0.0140459,0.0278998,0.161608,0.0300458,0.0375726,0.165496,0.312494,0.11371
2733,0.0665876,0.173836,0.126885,0.0560631,0.0347566,0.0801031,0.0718108,0.0140459,0.0278998,0.0759399,0.0300458,0.0375726,0.084445,0.312494,0.11371
2734,0.0445475,0.229861,0.16893,0.037419,0.0857223,0.114861,0.0481578,0.0150442,0.0302858,0.0508012,0.0559142,0.0664839,0.0573147,0.339287,0.128905
2735,0.0225074,0.290724,0.216032,0.0187749,0.156118,0.156437,0.0245048,0.0160877,0.0383856,0.0256625,0.0893526,0.111627,0.0301844,0.366558,0.145053
2736,0.0004673,0.290724,0.216032,0.0001308,0.156118,0.156437,0.0008518,0.0160877,0.0383856,0.0005239,0.0893526,0.111627,0.0030541,0.366558,0.145053
2737,0.0003116,0.273969,0.210405,0.0000872,0.202239,0.151384,0.0005679,0.0229544,0.0380615,0.0003492,0.0922387,0.102615,0.002036,0.374207,0.136647
2738,0.0001558,0.257502,0.204832,0.0000436,0.25234,0.146407,0.0002839,0.0312504,0.0377423,0.0001746,0.0951647,0.0940312,0.001018,0.381883,0.128484
2739,0,0.257502,0.204832,0,0.25234,0.146407,0,0.0312504,0.0377423,0,0.0951647,0.0940312,0,0.381883,0.128484
2740,0.0069117,0.231511,0.198326,0.0096398,0.29936,0.142197,0.0040025,0.0484539,0.0385267,0.0058091,0.0937143,0.0766794,0.0016028,0.360438,0.118857
2741,0.0138234,0.206428,0.191902,0.0192795,0.348404,0.138046,0.008005,0.0693303,0.0393396,0.0116182,0.0922736,0.0616736,0.0032057,0.339243,0.109622
2742,0.0207351,0.206428,0.191902,0.0289193,0.348404,0.138046,0.0120075,0.0693303,0.0393396,0.0174274,0.0922736,0.0616736,0.0048085,0.339243,0.109622
2743,0.0892008,0.189879,0.180761,0.104133,0.373418,0.135125,0.0778674,0.101719,0.0454429,0.0857594,0.075135,0.0611495,0.0317423,0.31113,0.114716
2744,0.157666,0.173829,0.169894,0.179347,0.398745,0.132235,0.143727,0.139275,0.0527401,0.154091,0.0596073,0.0606291,0.0586761,0.28364,0.119934
2745,0.226132,0.173829,0.169894,0.254561,0.398745,0.132235,0.209587,0.139275,0.0527401,0.222424,0.0596073,0.0606291,0.0856099,0.28364,0.119934
2746,0.313078,0.123598,0.120782,0.341048,0.395893,0.112729,0.302012,0.15523,0.0508013,0.308514,0.0718088,0.0396856,0.131923,0.264874,0.127259
2747,0.400024,0.0806083,0.0803652,0.427534,0.393044,0.0948903,0.394438,0.171841,0.0489352,0.394605,0.0850394,0.0290071,0.178235,0.246491,0.134802
2748,0.48697,0.0806083,0.0803652,0.514021,0.393044,0.0948903,0.486863,0.171841,0.0489352,0.480695,0.0850394,0.0290071,0.224548,0.246491,0.134802
2749,0.491103,0.0653318,0.0693026,0.518937,0.380725,0.102314,0.50126,0.191539,0.065723,0.487513,0.139272,0.0355984,0.261835,0.259382,0.170667
2750,0.495235,0.0515568,0.0594142,0.523854,0.368475,0.110057,0.515658,0.211984,0.0867504,0.494332,0.203615,0.0476725,0.299122,0.272467,0.21007
2751,0.499368,0.0515568,0.0594142,0.52877,0.368475,0.110057,0.530056,0.211984,0.0867504,0.50115,0.203615,0.0476725,0.336409,0.272467,0.21007
2752,0.417256,0.0899317,0.0585001,0.443627,0.402115,0.103445,0.45551,0.243982,0.111997,0.422577,0.305813,0.087279,0.305629,0.27168,0.208107
2753,0.335144,0.137367,0.0575982,0.358484,0.43618,0.0970638,0.380965,0.277348,0.14078,0.344003,0.417758,0.143967,0.274849,0.270894,0.206151
2754,0.253032,0.137367,0.0575982,0.273341,0.43618,0.0970638,0.30642,0.277348,0.14078,0.26543,0.417758,0.143967,0.244069,0.270894,0.206151
2755,0.185244,0.159402,0.0745296,0.200251,0.448393,0.11014,0.227905,0.276918,0.132539,0.195355,0.471515,0.162257,0.184993,0.273856,0.204211
2756,0.117455,0.182661,0.0947077,0.12716,0.460634,0.124124,0.149389,0.276489,0.124543,0.125281,0.525581,0.181498,0.125918,0.276826,0.202278
2757,0.0496665,0.182661,0.0947077,0.0540691,0.460634,0.124124,0.0708733,0.276489,0.124543,0.0552063,0.525581,0.181498,0.0668422,0.276826,0.202278
2758,0.033204,0.238358,0.127428,0.0360955,0.409054,0.148656,0.0475622,0.241023,0.121075,0.0369665,0.520889,0.169601,0.0455516,0.27422,0.197203
2759,0.0167414,0.298536,0.165061,0.0181218,0.358372,0.175215,0.0242511,0.207128,0.117657,0.0187267,0.516195,0.15805,0.0242611,0.27162,0.192179
2760,0.0002789,0.298536,0.165061,0.0001482,0.358372,0.175215,0.0009401,0.207128,0.117657,0.0004869,0.516195,0.15805,0.0029706,0.27162,0.192179
2761,0.0001859,0.309444,0.147943,0.0000988,0.290061,0.164552,0.0006267,0.173187,0.095107,0.0003246,0.476615,0.139082,0.0019804,0.274235,0.195758
2762,0.000093,0.320449,0.131695,0.0000494,0.22587,0.15418,0.0003134,0.141544,0.0753619,0.0001623,0.437172,0.121279,0.0009902,0.276857,0.199362
2763,0,0.320449,0.131695,0,0.22587,0.15418,0,0.141544,0.0753619,0,0.437172,0.121279,0,0.276857,0.199362
2764,0.0041183,0.285963,0.104745,0.0063496,0.179186,0.134022,0.0037634,0.114193,0.0646348,0.0048005,0.412812,0.132633,0.0011205,0.260713,0.197193
2765,0.0082366,0.252584,0.0812221,0.0126992,0.136576,0.115247,0.0075267,0.0893343,0.0551513,0.009601,0.388644,0.144486,0.002241,0.24486,0.195033
2766,0.0123549,0.252584,0.0812221,0.0190487,0.136576,0.115247,0.0112901,0.0893343,0.0551513,0.0144015,0.388644,0.144486,0.0033615,0.24486,0.195033
2767,0.0585346,0.257391,0.106283,0.0680425,0.145827,0.102876,0.0702213,0.0724432,0.0450522,0.0653647,0.352431,0.142775,0.0330481,0.23217,0.186677
2768,0.104714,0.262224,0.135175,0.117036,0.155312,0.0912954,0.129153,0.0571814,0.0371609,0.116328,0.316976,0.141073,0.0627347,0.219699,0.178469
2769,0.150894,0.262224,0.135175,0.16603,0.155312,0.0912954,0.188084,0.0571814,0.0371609,0.167291,0.316976,0.141073,0.0924214,0.219699,0.178469
2770,0.223891,0.297863,0.184237,0.224335,0.158061,0.0974937,0.272893,0.0448908,0.0341854,0.239798,0.285317,0.139094,0.15708,0.203593,0.198744
2771,0.296888,0.334664,0.23929,0.28264,0.160827,0.103932,0.357703,0.0340752,0.0317652,0.312304,0.254596,0.137127,0.221739,0.187915,0.219844
2772,0.369884,0.334664,0.23929,0.340945,0.160827,0.103932,0.442512,0.0340752,0.0317652,0.384811,0.254596,0.137127,0.286398,0.187915,0.219844
2773,0.386606,0.316109,0.257213,0.349596,0.150132,0.124519,0.468004,0.0294265,0.0379068,0.389597,0.203542,0.144968,0.315147,0.153007,0.213817
2774,0.403328,0.297817,0.275521,0.358246,0.139725,0.147007,0.493495,0.0251421,0.0467134,0.394383,0.156581,0.153011,0.343896,0.120932,0.20785
2775,0.42005,0.297817,0.275521,0.366897,0.139725,0.147007,0.518986,0.0251421,0.0467134,0.39917,0.156581,0.153011,0.372645,0.120932,0.20785
2776,0.362962,0.260294,0.24764,0.309634,0.182956,0.168826,0.450699,0.0342823,0.0458005,0.344171,0.138005,0.138534,0.333752,0.11516,0.200108
2777,0.305873,0.224318,0.220713,0.252371,0.230255,0.191922,0.382413,0.0449084,0.0449087,0.289172,0.120373,0.124748,0.294859,0.109507,0.192479
2778,0.248785,0.224318,0.220713,0.195108,0.230255,0.191922,0.314127,0.0449084,0.0449087,0.234173,0.120373,0.124748,0.255966,0.109507,0.192479
2779,0.185055,0.160226,0.17092,0.143061,0.280294,0.181431,0.233932,0.0532249,0.0460331,0.17503,0.105993,0.0869386,0.195238,0.117379,0.16622
2780,0.121324,0.104691,0.126656,0.0910128,0.332974,0.171182,0.153737,0.0622184,0.0471909,0.115886,0.0923963,0.0574223,0.13451,0.125475,0.141642
2781,0.0575935,0.104691,0.126656,0.0389652,0.332974,0.171182,0.0735425,0.0622184,0.0471909,0.056742,0.0923963,0.0574223,0.0737815,0.125475,0.141642
2782,0.0385418,0.0873708,0.119788,0.0260222,0.369035,0.161949,0.0493902,0.0642048,0.0605402,0.0380219,0.0599713,0.0552129,0.0506331,0.131733,0.103707
2783,0.0194901,0.0714453,0.11312,0.0130791,0.405776,0.152941,0.025238,0.0662203,0.0769621,0.0193019,0.0342429,0.0530819,0.0274846,0.138113,0.0723639
2784,0.0004384,0.0714453,0.11312,0.0001361,0.405776,0.152941,0.0010858,0.0662203,0.0769621,0.0005818,0.0342429,0.0530819,0.0043361,0.138113,0.0723639
2785,0.0002923,0.0421482,0.0816134,0.0000907,0.392506,0.151782,0.0007238,0.0563006,0.0678083,0.0003879,0.0182782,0.0368105,0.0028907,0.139711,0.0649941
2786,0.0001461,0.0206095,0.0565865,0.0000454,0.379308,0.150628,0.0003619,0.0471505,0.0595025,0.0001939,0.0080768,0.0286682,0.0014454,0.141317,0.0582258
2787,0,0.0206095,0.0565865,0,0.379308,0.150628,0,0.0471505,0.0595025,0,0.0080768,0.0286682,0,0.141317,0.0582258
2788,0.0066176,0.0283425,0.057969,0.0062155,0.373239,0.139672,0.004123,0.038412,0.0535223,0.0057449,0.0043905,0.0283378,0.0025044,0.132708,0.0449315
2789,0.0132351,0.0374293,0.0593809,0.0124311,0.367189,0.129112,0.008246,0.0305841,0.0481203,0.0114897,0.0047961,0.0331471,0.0050089,0.124316,0.0352695
2790,0.0198527,0.0374293,0.0593809,0.0186466,0.367189,0.129112,0.0123689,0.0305841,0.0481203,0.0172346,0.0047961,0.0331471,0.0075133,0.124316,0.0352695
2791,0.0843152,0.021506,0.0530154,0.0769674,0.364513,0.124874,0.079003,0.0397024,0.0434108,0.0828147,0.0155344,0.0351388,0.0505103,0.0924383,0.0316493
2792,0.148778,0.0105087,0.0473138,0.135288,0.361841,0.120706,0.145637,0.0500274,0.0392897,0.148395,0,0,0.0935072,0.0647593,0.0292129
2793,0.21324,0.0105087,0.0473138,0.193609,0.361841,0.120706,0.212271,0.0500274,0.0392897,0.213975,0.0398768,0.0374609,0.136504,0.0647593,0.0292129
2794,0.289571,0.0075635,0.0446902,0.259673,0.329738,0.134902,0.309714,0.0478061,0.0312759,0.295208,0.0192254,0.0464595,0.207367,0.078635,0.0341349
2795,0.365902,0.0054937,0.0422451,0.325736,0.298345,0.149866,0.407158,0.0456343,0.0279456,0.376441,0.0074785,0,0.27823,0.093709,0.0424654
2796,0.442233,0.0054937,0.0422451,0.3918,0.298345,0.149866,0.504601,0.0456343,0.0279456,0.457674,0.0074785,0.0586025,0.349093,0.093709,0.0424654
2797,0.449606,0.0171251,0.0606926,0.390005,0.301927,0.164512,0.529967,0.0252703,0.0278692,0.453046,0.0054723,0.0404855,0.351015,0.137019,0.0763189
2798,0.456979,0.039474,0.0856898,0.38821,0.30552,0.179748,0.555333,0.0114165,0.0279277,0.448417,0.0043398,0.0304503,0.352938,0.186642,0.126463
2799,0.464352,0.039474,0.0856898,0.386415,0.30552,0.179748,0.580699,0.0114165,0.0279277,0.443788,0.0043398,0.0304503,0.35486,0.186642,0.126463
2800,0.398915,0.0185958,0.0675777,0.326985,0.322086,0.164437,0.503135,0.0121588,0.0286744,0.378712,0.0090985,0.0313423,0.305294,0.249919,0.14578
2801,0.333478,0.0066418,0.0525513,0.267555,0.338858,0.149721,0.425571,0.0129352,0.0319481,0.313635,0,0.0323699,0.255728,0.318572,0.166372
2802,0.268041,0.0066418,0.0525513,0.208124,0.338858,0.149721,0.348007,0.0129352,0.0319481,0.248558,0.0199603,0.0323699,0.206163,0.318572,0.166372
2803,0.19929,0.0040514,0.036145,0.153874,0.323925,0.107419,0.259156,0.0183926,0.0343071,0.185486,0.0121921,0.0299006,0.155745,0.35264,0.174227
2804,0.13054,0.0064472,0.0283825,0.0996246,0.309153,0.0728137,0.170305,0.0250678,0.0371777,0.122414,0.0070507,0.0284097,0.105327,0.387404,0.182234
2805,0.0617895,0.0064472,0.0283825,0.0453749,0.309153,0.0728137,0.0814546,0.0250678,0.0371777,0.0593419,0.0070507,0.0284097,0.0549098,0.387404,0.182234
2806,0.041383,0.0072585,0.0300458,0.0303089,0.297344,0.0586517,0.0546795,0.0612259,0.0547831,0.0398014,0.0040687,0.0290599,0.037446,0.40562,0.197685
2807,0.0209766,0.0081907,0,0.0152428,0.285657,0.0469571,0.0279043,0.112215,0.0804379,0.0202609,0.007928,0.036117,0.0199821,0.423955,0.213616
2808,0.0005701,0.0081907,0.0417917,0.0001768,0.285657,0.0469571,0.0011292,0.112215,0.0804379,0.0007204,0.007928,0.036117,0.0025183,0.423955,0.213616
2809,0.0003801,0.0129016,0.037691,0.0001179,0.26731,0.0401209,0.0007528,0.160397,0.0876674,0.0004803,0.0430714,0.0409084,0.0016789,0.462686,0.228661
2810,0.00019,0.0628168,0.0343257,0.0000589,0.249323,0.0347312,0.0003764,0.214852,0.0952901,0.0002401,0.10929,0.0467184,0.0008394,0.501626,0.244051
2811,0,0.0628168,0.0343257,0,0.249323,0.0347312,0,0.214852,0.0952901,0,0.10929,0.0467184,0,0.501626,0.244051
2812,0.007748,0.0891461,0.0278732,0.0106756,0.22876,0.0356627,0.0047457,0.219923,0.097213,0.0065423,0.112571,0.0529518,0.0017471,0.517587,0.248594
2813,0.0154959,0.119438,0.0345399,0.0213511,0.20878,0.0366508,0.0094913,0.225033,0.0991584,0.0130846,0.115893,0.0599909,0.0034943,0.533533,0.253162
2814,0.0232439,0.119438,0.0345399,0.0320267,0.20878,0.0366508,0.014237,0.225033,0.0991584,0.019627,0.115893,0.0599909,0.0052414,0.533533,0.253162
2815,0.092212,0.152746,0.0494862,0.108995,0.196418,0.0333304,0.0844593,0.218233,0.0945113,0.0898844,0.147564,0.064498,0.0414259,0.547773,0.283354
2816,0.16118,0.189128,0.0720662,0.185964,0.184323,0.0307747,0.154682,0.211503,0.0899967,0.160142,0.182139,0.0692677,0.0776104,0.561979,0.31442
2817,0.230148,0.189128,0.0720662,0.262933,0.184323,0.0307747,0.224904,0.211503,0.0899967,0.230399,0.182139,0.0692677,0.113795,0.561979,0.31442
2818,0.314429,0.187269,0.0709912,0.350754,0.204736,0.0300362,0.324323,0.185416,0.0655951,0.322143,0.1741,0.0529123,0.183937,0.541569,0.332305
2819,0.398709,0.185417,0.0699278,0.438576,0.225875,0.0294039,0.423743,0.160587,0.0467668,0.413887,0.166195,0.0403968,0.254078,0.521098,0.350375
2820,0.48299,0.185417,0.0699278,0.526398,0.225875,0.0294039,0.523163,0.160587,0.0467668,0.505631,0.166195,0.0403968,0.32422,0.521098,0.350375
2821,0.491457,0.181378,0.0856601,0.531992,0.237765,0.0332081,0.549438,0.130774,0.0535894,0.523391,0.170945,0.0480939,0.361934,0.539652,0.36887
2822,0.499923,0.17737,0.103484,0.537586,0.249846,0.0391959,0.575712,0.103479,0.0613607,0.541151,0.175743,0.0574649,0.399648,0.558158,0.387482
2823,0.50839,0.17737,0.103484,0.54318,0.249846,0.0391959,0.601987,0.103479,0.0613607,0.558911,0.175743,0.0574649,0.437362,0.558158,0.387482
2824,0.428461,0.146097,0.0849004,0.456244,0.225875,0.03382,0.523915,0.0764607,0.0615833,0.481785,0.164167,0.0638887,0.384067,0.599545,0.405297
2825,0.348533,0.117246,0.0686103,0.369309,0.202707,0.0301202,0.445843,0.0531914,0.0618066,0.40466,0.152889,0.0708712,0.330771,0.640306,0.423154
2826,0.268604,0.117246,0.0686103,0.282373,0.202707,0.0301202,0.367771,0.0531914,0.0618066,0.327534,0.152889,0.0708712,0.277476,0.640306,0.423154
2827,0.197479,0.108539,0.0578557,0.206981,0.210272,0.0288331,0.274477,0.0295779,0.045368,0.243386,0.157706,0.059878,0.208088,0.609553,0.369179
2828,0.126355,0.100116,0.0486158,0.131588,0.217929,0.0280801,0.181184,0.0132728,0.0340997,0.159238,0.162579,0.05037,0.138701,0.578406,0.316173
2829,0.0552307,0.100116,0.0486158,0.0561956,0.217929,0.0280801,0.0878909,0.0132728,0.0340997,0.0750892,0.162579,0.05037,0.0693132,0.578406,0.316173
2830,0.0370301,0.138453,0.0799448,0.037528,0.257595,0.0480217,0.0590137,0.0173055,0.0370324,0.0503052,0.173946,0.0706494,0.0472536,0.543698,0.296093
2831,0.0188295,0.181566,0.122978,0.0188605,0.299187,0.0962529,0.0301364,0.022025,0.0404985,0.0255211,0.185594,0.096454,0.0251941,0.508801,0.276342
2832,0.000629,0.181566,0.122978,0.0001929,0.299187,0.0962529,0.0012591,0.022025,0.0404985,0.000737,0.185594,0.096454,0.0031345,0.508801,0.276342
2833,0.0004193,0.211173,0.145049,0.0001286,0.334666,0.121539,0.0008394,0.0245806,0.0418282,0.0004913,0.198205,0.116364,0.0020897,0.460861,0.256924
2834,0.0002097,0.24226,0.168816,0.0000643,0.371019,0.149891,0.0004197,0.0272942,0.0432205,0.0002457,0.211104,0.138265,0.0010448,0.413253,0.237939
2835,0,0.24226,0.168816,0,0.371019,0.149891,0,0.0272942,0.0432205,0,0.211104,0.138265,0,0.413253,0.237939
2836,0.0057864,0.270022,0.179856,0.0090737,0.407316,0.150241,0.0044846,0.039727,0.0470036,0.005587,0.216511,0.143846,0.0012936,0.357806,0.203121
2837,0.0115728,0.298635,0.191182,0.0181474,0.44408,0.150591,0.0089691,0.05453,0.0511706,0.0111739,0.221963,0.149529,0.0025873,0.304046,0.170421
2838,0.0173592,0.298635,0.191182,0.027221,0.44408,0.150591,0.0134537,0.05453,0.0511706,0.0167609,0.221963,0.149529,0.0038809,0.304046,0.170421
2839,0.07498,0.262807,0.17664,0.0996526,0.438532,0.143871,0.077762,0.0204064,0.0552581,0.0785673,0.179859,0.136407,0.0326284,0.244182,0.141987
2840,0.132601,0.228369,0.162579,0.172084,0.432992,0.137296,0.14207,0.0047639,0.0596446,0.140374,0.141078,0.12387,0.061376,0.188594,0.116027
2841,0.190221,0.228369,0.162579,0.244516,0.432992,0.137296,0.206378,0.0047639,0.0596446,0.20218,0.141078,0.12387,0.0901235,0.188594,0.116027
2842,0.270233,0.1903,0.140126,0.329391,0.420816,0.113248,0.293025,0.0040695,0.0449314,0.284627,0.0874408,0.0845226,0.145101,0.144308,0.0999398
2843,0.350244,0.15477,0.119271,0.414267,0.408684,0.091675,0.379671,0.0043707,0.0345615,0.367075,0.0454711,0.0544325,0.200078,0.104813,0.0852243
2844,0.430256,0.15477,0.119271,0.499142,0.408684,0.091675,0.466317,0.0043707,0.0345615,0.449522,0.0454711,0.0544325,0.255056,0.104813,0.0852243
2845,0.445517,0.111184,0.119684,0.505291,0.344274,0.106492,0.486934,0.0085995,0.0447192,0.466329,0.037747,0.0737946,0.269742,0.0780741,0.0873507
2846,0.460778,0.073816,0.120098,0.511441,0.282384,0.122556,0.507551,0.0265221,0.0590802,0.483136,0.0307563,0.0976452,0.284427,0.0549332,0.08951
2847,0.476039,0.073816,0.120098,0.51759,0.282384,0.122556,0.528167,0.0265221,0.0590802,0.499943,0.0307563,0.0976452,0.299113,0.0549332,0.08951
2848,0.401635,0.0367857,0.082073,0.433797,0.226775,0.119666,0.45334,0.0621728,0.129582,0.421158,0.0301681,0.103371,0.256117,0.0470695,0.0871461
2849,0.32723,0.012939,0.0530984,0.350004,0.17531,0.116813,0.378513,0.111733,0.229007,0.342373,0.029586,0.109281,0.213121,0.0398033,0.0848218
2850,0.252825,0.012939,0.0530984,0.266211,0.17531,0.116813,0.303687,0.111733,0.229007,0.263588,0.029586,0.109281,0.170124,0.0398033,0.0848218
2851,0.185734,0.0040817,0.0301603,0.194878,0.106285,0.0745011,0.225062,0.167335,0.231929,0.193132,0.0048866,0.079884,0.127208,0.0379439,0.0866282
2852,0.118642,0,0.0326325,0.123545,0.0525327,0.0446533,0.146437,0.230949,0.234863,0.122676,0,0.0563676,0.0842925,0.03613,0.0884588
2853,0.0515501,0.0160764,0.0326325,0.0522115,0.0525327,0.0446533,0.0678119,0.230949,0.234863,0.0522192,0.0159606,0.0563676,0.0413766,0.03613,0.0884588
2854,0.0346475,0.0267317,0.042137,0.0348923,0.013161,0.043799,0.0455583,0.264917,0.245271,0.0350336,0.0181846,0.07368,0.0283647,0.0661272,0.0930655
2855,0.0177449,0,0,0.0175731,0.005371,0.0429657,0.0233047,0.300216,0.255822,0.017848,0.110291,0.0944898,0.0153529,0.104359,0.0978139
2856,0.0008422,0.0409559,0.0570604,0.0002538,0.005371,0.0429657,0.0010511,0.300216,0.255822,0.0006624,0.110291,0.0944898,0.002341,0.104359,0.0978139
2857,0.0005615,0.008365,0.0321054,0.0001692,0.0088976,0.0628818,0.0007008,0.303079,0.23921,0.0004416,0.268536,0.187186,0.0015607,0.172838,0.108734
2858,0.0002807,0.093112,0.029193,0.0000846,0,0.0899532,0.0003504,0.30595,0.222965,0.0002208,0.46212,0.30427,0.0007803,0.253352,0.120292
2859,0,0.093112,0.029193,0,0.0147216,0.0899532,0,0.30595,0.222965,0,0.46212,0.30427,0,0.253352,0.120292
2860,0.0072607,0.277028,0.107193,0.0074614,0.0055701,0.158393,0.002866,0.285065,0.187901,0.0042917,0.5536,0.31568,0.0028132,0.263831,0.141124
2861,0.0145215,0.508452,0.271108,0.0149228,0.0341773,0.243853,0.0057321,0.264593,0.155272,0.0085835,0.643481,0.327178,0.0056265,0.274434,0.163531
2862,0.0217822,0.508452,0.271108,0.0223842,0.0341773,0.243853,0.0085981,0.264593,0.155272,0.0128752,0.643481,0.327178,0.0084397,0.274434,0.163531
2863,0.0648896,0.524194,0.339272,0.0869374,0.113359,0.288334,0.0531223,0.195906,0.122255,0.049195,0.591771,0.336076,0.0517687,0.259533,0.147349
2864,0.107997,0.539915,0.409973,0.151491,0.228965,0.334656,0.0976465,0.134836,0.0932997,0.0855149,0.539133,0.345017,0.0950977,0.244883,0.131952
2865,0.151105,0.539915,0.409973,0.216044,0.228965,0.334656,0.142171,0.134836,0.0932997,0.121835,0.539133,0.345017,0.138427,0.244883,0.131952
2866,0.184769,0.524831,0.428667,0.280256,0.354578,0.381409,0.208696,0.138851,0.0906434,0.188132,0.512712,0.316405,0.19286,0.243784,0.164748
2867,0.218433,0.509727,0.44736,0.344469,0.490309,0.428752,0.275222,0.142913,0.088034,0.25443,0.486261,0.288337,0.247294,0.242687,0.200665
