hour,RESV,PHVT
5920,0.01,0.980366
5921,0.9,0.990225
5922,0.1,0.488423
5923,0.55,0.807612
5924,0.83,0.233298
5925,0.03,0.103971
5926,0.51,0.940797
5927,0.08,0.527114
5928,0.2,0.747678
5929,0.78,0.375145
5930,0.91,0.906288
5931,0.31,0.034442
5932,0.74,0.109316
5933,0.22,0.614378
5934,0.88,0.315
5935,0.83,0.910774
5936,0.76,0.008962
5937,0.29,0.322194
5938,0.7,0.948529
5939,0.36,0.982023
5940,0,0.812812
5941,0.31,0.377965
5942,0.79,0.398981
5943,0.1,0.04158
5944,0.9,0.251589
5945,0.87,0.794587
5946,0.46,0.056395
5947,0.47,0.360134
5948,0.93,0.608272
5949,0.2,0.206834
5950,0.8,0.548042
5951,0.37,0.286265
5952,0.35,0.965861
5953,0.59,0.582018
5954,0.02,0.349406
5955,0.41,0.612085
5956,0.22,0.310397
5957,0.46,0.721466
5958,0.15,0.312668
5959,0.52,0.04839
5960,0.62,0.253795
5961,0.98,0.651253
5962,0.02,0.419335
5963,0.53,0.023546
5964,0.82,0.529706
5965,0.03,0.985318
5966,0.41,0.564929
5967,0.41,0.539146
5968,0.97,0.517853
5969,0.83,0.391858
5970,0.53,0.051949
5971,0.56,0.404616
5972,0.68,0.5009
5973,0.42,0.750747
5974,0.57,0.067355
5975,0.83,0.755625
5976,0.46,0.89306
5977,0.93,0.898755
5978,0.56,0.165127
5979,0.35,0.867035
5980,0.21,0.933395
5981,0.58,0.639784
5982,0.16,0.991692
5983,0.6,0.480493
5984,0.66,0.027842
5985,0.22,0.621979
5986,0.56,0.410014
5987,0.47,0.306905
5988,0.1,0.338434
5989,0.65,0.866426
5990,0.52,0.113784
5991,0.19,0.019312
5992,0.91,0.208213
5993,0.64,0.187043
5994,0.53,0.379106
5995,0.87,0.269936
5996,0.04,0.477803
5997,0.16,0.144659
5998,0.95,0.339246
5999,0.68,0.814681
6000,0.83,0.448844
6001,0.31,0.157938
6002,0.71,0.092431
6003,0.16,0.980453
6004,0.84,0.54823
6005,0.09,0.030981
6006,0.64,0.789276
6007,0.44,0.593759
6008,0.84,0.068971
6009,0.57,0.013747
6010,0.73,0.898675
6011,0.05,0.587689
6012,0.01,0.358713
6013,0.15,0.153955
6014,0.98,0.614034
6015,0.18,0.024328
6016,0.48,0.499914
6017,0.45,0.127912
6018,0.86,0.844526
6019,0.02,0.526283
6020,0.33,0.32434
6021,0.5,0.098332
6022,0.4,0.080205
6023,0.22,0.290718
6024,0.53,0.077307
6025,0.14,0.628026
6026,0.7,0.585062
6027,0.96,0.696913
6028,0.32,0.515127
6029,0.44,0.376298
6030,0.4,0.729173
6031,0.54,0.007272
6032,0.49,0.250791
6033,0.36,0.518739
6034,0.43,0.936478
6035,0.79,0.842281
6036,0.07,0.213304
6037,0.75,0.244836
6038,0.32,0.039275
6039,0.91,0.95551
6040,0.64,0.808917
6041,0.02,0.058253
6042,0.47,0.91447
6043,0.41,0.468027
6044,0.65,0.655531
6045,0.97,0.999644
6046,0.16,0.891204
6047,0.78,0.634617
6048,0.89,0.912896
6049,0.82,0.836447
6050,0.25,0.40521
6051,0.33,0.657762
6052,0.31,0.742716
6053,0.93,0.600679
6054,0.39,0.788285
6055,0.94,0.362841
6056,0.31,0.656702
6057,0.4,0.827835
6058,0.43,0.870501
6059,0.11,0.069024
6060,0.13,0.087588
6061,0.08,0.126723
6062,0.22,0.590251
6063,0.36,0.217857
6064,0.24,0.029817
6065,0.03,1.39E-005
6066,0.98,0.750155
6067,0.65,0.629358
6068,0.12,0.547144
6069,0.93,0.604347
6070,0.48,0.65653
6071,0,0.826173
6072,0.1,0.841582
6073,0.06,0.680386
6074,0.05,0.99601
6075,0.03,0.260354
6076,0.82,0.791004
6077,0.43,0.310146
6078,0.54,0.411652
6079,0.4,0.170106
6080,0.86,0.925076
6081,0.82,0.789096
6082,0.12,0.993852
6083,0.74,0.785987
6084,0.84,0.468485
6085,0.97,0.272086
6086,0.01,0.638469
6087,0.77,0.368786
6088,0.97,0.920622
6089,0.24,0.119911
6090,0.05,0.593844
6091,0.71,0.630633
6092,0.8,0.773302
6093,0.22,0.288619
6094,0.84,0.306761
6095,0.98,0.866079
6096,0.97,0.762325
6097,0.54,0.324194
6098,0.09,0.4987
6099,0.05,0.694447
6100,0.17,0.756805
6101,0.23,0.828611
6102,0.85,0.60833
6103,0.59,0.472092
6104,0.33,0.239107
6105,0.75,0.537409
6106,0.29,0.985951
6107,0.29,0.77145
6108,0.05,0.960507
6109,0.94,0.392628
6110,0.13,0.919124
6111,0.79,0.443179
6112,0.59,0.904989
6113,0.35,0.236828
6114,0.46,0.296643
6115,0.64,0.194691
6116,0.8,0.028454
6117,0.52,0.600716
6118,0.52,0.943102
6119,0.12,0.587582
6120,0.56,0.419678
6121,0.67,0.862003
6122,0.06,0.921763
6123,0.58,0.106153
6124,0.7,0.698302
6125,0.16,0.970769
6126,0.9,0.052368
6127,0.21,0.848741
6128,0.07,0.356124
6129,0.85,0.997052
6130,0.31,0.54161
6131,0.08,0.18099
6132,0.78,0.018874
6133,0.2,0.198422
6134,0.59,0.521343
6135,0.34,0.694884
6136,0.55,0.699306
6137,0.18,0.021895
6138,0.41,0.737052
6139,0.24,0.637341
6140,0.94,0.666983
6141,0.09,0.199887
6142,0.17,0.848251
6143,0.67,0.555056
6144,0.23,0.49684
6145,0.23,0.856897
6146,0.12,0.478535
6147,0.32,0.584725
6148,0.35,0.03705
6149,0.85,0.606215
6150,0.6,0.233432
6151,0.14,0.568215
6152,0.01,0.186187
6153,0.74,0.257319
6154,0.34,0.899636
6155,0.84,0.387422
6156,0.43,0.906754
6157,0.04,0.085157
6158,0.91,0.227653
6159,0.22,0.794316
6160,0.48,0.609074
6161,0.73,0.253783
6162,0.54,0.931299
6163,0.09,0.688433
6164,0.11,0.05241
6165,0.57,0.971541
6166,0.91,0.833815
6167,0.08,0.033271
6168,0.14,0.76426
6169,0.28,0.663303
6170,0.39,0.285038
6171,0.03,0.829995
6172,0.2,0.05263
6173,0.12,0.345208
6174,0.53,0.547515
6175,0.25,0.660063
6176,0.29,0.111825
6177,0.22,0.104988
6178,0.76,0.203815
6179,0.77,0.067515
6180,0.18,0.909473
6181,0.46,0.091052
6182,0.57,0.742175
6183,0.62,0.652434
6184,0.19,0.361736
6185,0.42,0.517707
6186,0.28,0.577793
6187,0.79,0.395384
6188,0.77,0.101677
6189,0.39,0.791526
6190,0.56,0.655712
6191,0.85,0.352419
6192,0.55,0.485953
6193,0.93,0.939528
6194,0.64,0.358017
6195,0.52,0.366798
6196,0.15,0.352344
6197,0.68,0.411614
6198,0.49,0.528663
6199,0.72,0.722292
6200,0.94,0.678647
6201,0.06,0.562022
6202,0.65,0.625934
6203,0.34,0.307204
6204,0.28,0.932298
6205,0.35,0.332386
6206,0.29,0.055062
6207,0.87,0.410575
6208,0.1,0.602949
6209,0.4,0.082144
6210,0.53,0.10308
6211,0.5,0.578415
6212,0.32,0.181752
6213,0.3,0.104476
6214,0.83,0.192259
6215,0.27,0.625355
6216,0.83,0.452787
6217,0.59,0.662765
6218,0.52,0.108244
6219,0.34,0.625352
6220,0.41,0.960875
6221,0.06,0.245885
6222,0.73,0.580866
6223,0.54,0.538875
6224,0.71,0.196121
6225,0.98,0.715105
6226,0.78,0.882244
6227,0.02,0.199578
6228,0.59,0.387589
6229,0.25,0.954996
6230,0.45,0.373394
6231,0.41,0.381076
6232,0.17,0.367819
6233,0.05,0.225706
6234,0.21,0.170909
6235,0.58,0.994495
6236,0.72,0.241488
6237,0.5,0.631528
6238,0.03,0.754518
6239,0.21,0.186034
6240,0.06,0.802858
6241,0.43,0.954496
6242,0.32,0.188287
6243,0.07,0.42256
6244,0.55,0.139406
6245,0.06,0.068241
6246,0.26,0.530448
6247,0.48,0.058287
6248,0.86,0.156052
6249,0.26,0.346469
6250,0.91,0.526705
6251,0.82,0.351891
6252,0.3,0.26104
6253,0.34,0.837049
6254,0.12,0.055117
6255,0.81,0.989545
6256,0.2,0.980058
6257,0.37,0.910155
6258,0.49,0.88467
6259,0.46,0.773369
6260,0.14,0.171943
6261,0.67,0.018027
6262,0.08,0.745444
6263,0.33,0.968133
6264,1,0.753123
6265,0.03,0.044104
6266,0.63,0.052171
6267,0.55,0.748901
6268,0.26,0.236073
6269,0.36,0.744234
6270,0.51,0.873866
6271,0.96,0.3624
6272,0.68,0.943087
6273,0.98,0.315889
6274,0.24,0.985602
6275,0.16,0.337671
6276,0,0.503827
6277,0.72,0.60491
6278,0.94,0.308689
6279,0.71,0.265959
6280,0.59,0.870752
6281,0.53,0.141027
6282,0.61,0.462414
6283,0.93,0.605442
6284,0.8,0.984897
6285,0.06,0.207791
6286,0.57,0.378373
6287,0.73,0.398511
6288,0.68,0.913156
6289,0.84,0.206737
6290,0.25,0.574376
6291,0.93,0.43638
6292,0.67,0.333485
6293,0.32,0.630413
6294,0.18,0.6557
6295,0.22,0.841119
6296,0.55,0.325227
6297,0.14,0.824749
6298,0.18,0.220116
6299,0.09,0.445472
6300,0.13,0.83008
6301,0.77,0.358293
6302,0.26,0.912385
6303,0.83,0.061731
6304,0.83,0.340368
6305,0.89,0.960976
6306,0.25,0.33851
6307,0.42,0.00931
6308,0.06,0.623352
6309,0.74,0.227803
6310,0.39,0.017415
6311,0.27,0.694817
6312,0.44,0.525872
6313,0.2,0.204181
6314,0.94,0.88919
6315,0.66,0.152115
6316,0.57,0.842984
6317,0.05,0.276179
6318,0.71,0.27614
6319,0.61,0.096013
6320,0.84,0.783455
6321,0.22,0.851837
6322,0.77,0.452332
6323,0.75,0.666397
6324,0.72,0.531954
6325,0.88,0.532914
6326,0.72,0.563734
6327,0.21,0.427406
6328,0.53,0.73835
6329,0.22,0.757732
6330,0.61,0.649448
6331,0.55,0.544579
6332,0.46,0.839259
6333,0.5,0.407416
6334,0.44,0.933361
6335,0.76,0.706235
6336,0.83,0.869115
6337,0.07,0.00277
6338,0.56,0.455159
6339,0.14,0.012824
6340,0.08,0.216243
6341,0.22,0.348699
6342,0.98,0.719506
6343,0.31,0.944975
6344,0.73,0.762037
6345,0.7,0.545149
6346,0.16,0.262924
6347,0.98,0.571989
6348,0.59,0.499431
6349,0.94,0.365382
6350,0.45,0.951148
6351,0.4,0.468662
6352,0.21,0.289255
6353,0.08,0.593663
6354,0.81,0.394044
6355,0.3,0.990245
6356,0.82,0.36455
6357,0.27,0.541425
6358,0.08,0.572037
6359,0.53,0.197139
6360,0.52,0.692233
6361,0.28,0.462331
6362,0.28,0.379628
6363,0.84,0.680177
6364,0.46,0.90721
6365,0.12,0.502858
6366,0.67,0.045232
6367,0.58,0.881434
6368,0.17,0.512072
6369,0.74,0.120714
6370,0.63,0.292631
6371,0.01,0.261193
6372,0.38,0.96006
6373,0.92,0.902519
6374,0.11,0.164226
6375,0.95,0.166055
6376,0.98,0.69219
6377,0.2,0.646339
6378,0.51,0.75919
6379,0.97,0.353037
6380,0.93,0.940441
6381,0.62,0.091262
6382,0.09,0.656857
6383,0.89,0.521188
6384,0.9,0.993068
6385,0.59,0.090589
6386,0.3,0.83719
6387,0.46,0.537254
6388,0.75,0.662286
6389,0.69,0.175484
6390,0.62,0.396791
6391,0.43,0.314841
6392,0.85,0.537728
6393,0.12,0.28198
6394,0.54,0.847699
6395,0.7,0.98705
6396,0.7,0.765423
6397,0.14,0.401492
6398,0.38,0.580926
6399,0.11,0.611264
6400,0.78,0.702902
6401,0.03,0.276908
6402,0.33,0.694861
6403,0.19,0.672102
6404,0.13,0.355885
6405,0.98,0.381797
6406,0.27,0.138162
6407,0.58,0.451853
6408,0.67,0.11746
6409,0.32,0.232166
6410,0.26,0.564859
6411,0.36,0.844208
6412,0.43,0.214447
6413,0.78,0.594735
6414,0.76,0.56984
6415,0.86,0.57463
6416,0.83,0.053999
6417,0.78,0.5535
6418,0.54,0.743117
6419,0.05,0.844438
6420,0.68,0.509966
6421,0.95,0.438979
6422,0.24,0.625806
6423,0.09,0.462993
6424,0.46,0.661095
6425,0.61,0.467777
6426,0.18,0.692558
6427,0.51,0.707461
6428,0.07,0.380934
6429,0.81,0.410376
6430,0.7,0.085586
6431,0.99,0.171008
6432,0.27,0.19391
6433,0.17,0.372957
6434,0.1,0.873603
6435,0.13,0.554393
6436,0.75,0.697924
6437,0.29,0.455688
6438,0.11,0.549699
6439,0.69,0.845659
6440,0.61,0.779453
6441,0.7,0.226827
6442,0.83,0.988146
6443,0.6,0.255036
6444,1,0.106056
6445,0.05,0.988785
6446,0.5,0.23014
6447,0.19,0.573519
6448,0.38,0.725272
6449,0.89,0.670589
6450,0.93,0.092708
6451,0.45,0.461027
6452,0.12,0.94034
6453,0.86,0.846743
6454,0.44,0.14627
6455,0.08,0.759291
6456,0.99,0.995585
6457,0.09,0.984842
6458,0.33,0.843205
6459,0.28,0.983746
6460,0.11,0.10102
6461,0.15,0.105582
6462,0.97,0.759023
6463,0.45,0.962466
6464,0.3,0.352428
6465,0.39,0.607662
6466,0.57,0.893817
6467,0.06,0.51008
6468,0.52,0.289776
6469,0.88,0.211812
6470,0.64,0.078433
6471,0.53,0.411972
6472,0.09,0.053331
6473,0.66,0.29884
6474,0.19,0.321248
6475,0.07,0.697495
6476,0.32,0.247195
6477,0.22,0.850585
6478,0.59,0.441501
6479,0.69,0.436641
6480,0.52,0.533203
6481,0.25,0.490603
6482,0.45,0.082168
6483,0.33,0.261264
6484,0.1,0.109774
6485,0.52,0.934709
6486,0.2,0.498072
6487,0.71,0.350697
6488,0.69,0.021899
6489,0.07,0.22418
6490,0.9,0.360483
6491,0.17,0.196425
6492,0.45,0.811349
6493,0.09,0.794776
6494,0.28,0.738773
6495,0.36,0.515138
6496,0.85,0.186361
6497,0.58,0.898845
6498,0.25,0.987827
6499,0.74,0.087266
6500,0.1,0.766355
6501,0.57,0.604346
6502,0.95,0.684267
6503,0.89,0.885112
6504,0.56,0.165595
6505,0.85,0.267769
6506,0.73,0.266943
6507,0.17,0.82667
6508,0.57,0.655247
6509,0.39,0.182191
6510,0.73,0.131145
6511,0.4,0.41951
6512,0.87,0.659703
6513,0.03,0.103211
6514,0.38,0.006896
6515,0.4,0.932697
6516,0.4,0.566939
6517,0.35,0.877285
6518,1,0.326473
6519,0.07,0.740475
6520,0.87,0.3384
6521,0.64,0.033214
6522,0.78,0.793453
6523,0.93,0.865353
6524,0.03,0.49479
6525,0.36,0.477385
6526,0.14,0.715467
6527,0.47,0.066088
6528,0.08,0.380066
6529,0.22,0.079623
6530,0.91,0.096937
6531,0.71,0.519895
6532,0.55,0.452672
6533,0.22,0.357165
6534,0.32,0.978971
6535,0.62,0.378639
6536,0.41,0.03847
6537,0.07,0.539887
6538,0.5,0.091612
6539,0.87,0.046814
6540,0.01,0.193571
6541,1,0.110583
6542,0.5,0.548814
6543,0.28,0.178256
6544,0.84,0.323028
6545,0.92,0.197531
6546,0.2,0.202254
6547,0.25,0.083342
6548,0.27,0.781126
6549,0.83,0.905381
6550,0.11,0.291134
6551,0.56,0.662754
6552,0.12,0.58555
6553,0.78,0.692915
6554,0.54,0.668758
6555,0.8,0.436892
6556,0.32,0.819468
6557,0.63,0.666128
6558,0.09,0.451912
6559,0.08,0.610106
6560,0.12,0.842504
6561,0.09,0.025285
6562,0.4,0.069662
6563,0.82,0.541435
6564,0.03,0.719529
6565,0.71,0.383673
6566,0.87,0.310733
6567,0.55,0.44171
6568,0.84,0.548505
6569,0.24,0.71972
6570,0.43,0.745903
6571,0.87,0.364722
6572,0.72,0.246599
6573,0.94,0.789503
6574,0.43,0.162821
6575,0.73,0.015982
6576,0.75,0.743218
6577,0.88,0.360726
6578,0.07,0.054733
6579,0.26,0.725842
6580,0.32,0.930435
6581,0.29,0.769687
6582,0.67,0.83202
6583,0.35,0.264897
6584,0.39,0.673686
6585,0.02,0.971528
6586,0.76,0.8344
6587,0.1,0.409418
6588,0.48,0.703062
6589,0.03,0.59052
6590,0.71,0.315396
6591,0.17,0.580438
6592,0.31,0.79869
6593,0.11,0.178805
6594,0.95,0.225844
6595,0.24,0.43169
6596,0.44,0.193619
6597,0.64,0.307941
6598,0.36,0.181368
6599,0.4,0.757592
6600,0.87,0.067212
6601,0.68,0.815503
6602,0.91,0.896001
6603,0.11,0.817687
6604,0.02,0.958615
6605,0.46,0.807417
6606,0.26,0.697379
6607,0.5,0.93049
6608,0.68,0.79275
6609,0.12,0.343026
6610,0.95,0.071131
6611,0.71,0.949409
6612,0.32,0.309414
6613,0.01,0.442667
6614,0.61,0.607817
6615,0.46,0.684853
6616,0.44,0.017615
6617,0.17,0.754708
6618,0.67,0.241225
6619,0.69,0.684298
6620,0.58,0.626887
6621,0.14,0.352042
6622,0.46,0.812659
6623,0.77,0.251876
6624,0.19,0.745301
6625,0.8,0.126265
6626,0.28,0.820807
6627,0.82,0.030368
6628,0.34,0.545874
6629,0.13,0.003563
6630,0.02,0.452406
6631,0.31,0.56051
6632,0.59,0.667729
6633,0.53,0.877571
6634,0.18,0.39347
6635,0.73,0.632434
6636,0.3,0.417978
6637,0.1,0.891582
6638,0.4,0.763787
6639,0.29,0.83627
6640,0.35,0.639185
6641,0.48,0.323507
6642,0,0.686132
6643,0.75,0.209924
6644,0.87,0.530122
6645,0.29,0.537703
6646,0.47,0.450697
6647,0.77,0.017096
6648,0.97,0.505673
6649,0.61,0.318701
6650,0.08,0.004861
6651,0.3,0.672611
6652,0.26,0.592072
6653,0.78,0.695857
6654,0.97,0.420174
6655,0.46,0.031311
6656,0.83,0.442627
6657,0.84,0.978728
6658,0.47,0.825228
6659,0.18,0.308916
6660,0.33,0.239524
6661,0.61,0.054632
6662,0.13,0.154396
6663,0.28,0.054311
6664,0.01,0.662951
6665,0.91,0.599965
6666,0.72,0.295584
6667,0.01,0.737476
6668,0.37,0.24378
6669,0.93,0.068077
6670,0.95,0.44676
6671,0.09,0.716024
6672,0.61,0.043028
6673,0.59,0.878503
6674,0.37,0.62407
6675,0.22,0.366581
6676,0.26,0.183271
6677,0.01,0.652058
6678,0.55,0.5062
6679,0.02,0.381144
6680,0.83,0.448291
6681,0.67,0.676295
6682,0.69,0.332638
6683,0.04,0.724415
6684,0.45,0.576276
6685,0.34,0.509322
6686,0.7,0.712093
6687,0.61,0.004311
6688,0.67,0.235906
6689,0.78,0.206306
6690,0.21,0.577028
6691,0.23,0.758942
6692,0.15,0.403437
6693,0.65,0.810882
6694,0.75,0.894161
6695,0.07,0.928912
6696,0.77,0.407631
6697,0.45,0.291892
6698,0.54,0.332659
6699,0.66,0.77696
6700,0.75,0.657482
6701,0.33,0.742204
6702,0.2,0.065328
6703,0.92,0.810491
6704,0.34,0.163108
6705,0.72,0.444005
6706,0.78,0.770053
6707,0.5,0.307502
6708,0.68,0.288381
6709,0.4,0.199132
6710,0.42,0.333766
6711,0.74,0.862282
6712,0.61,0.533473
6713,0.78,0.385197
6714,0.78,0.61396
6715,0.35,0.157529
6716,0.55,0.277831
6717,0.81,0.83793
6718,1,0.748981
6719,0.69,0.801281
6720,0.68,0.747299
6721,0.59,0.307248
6722,0.23,0.652767
6723,0.87,0.388605
6724,0.21,0.332148
6725,0.12,0.761828
6726,0.49,0.903041
6727,0.87,0.061862
6728,0.71,0.27756
6729,0.75,0.263887
6730,0.65,0.377518
6731,0.96,0.05246
6732,0.11,0.64226
6733,0.39,0.111478
6734,0.58,0.813585
6735,0.03,0.741829
6736,0.38,0.389873
6737,0.32,0.960706
6738,0.23,0.222673
6739,0.25,0.283862
6740,0.76,0.500418
6741,0.05,0.968427
6742,0.89,0.553627
6743,0.39,0.060211
6744,0.17,0.018105
6745,0.29,0.703325
6746,0.75,0.376887
6747,0.07,0.299223
6748,0.52,0.48016
6749,0.83,0.542187
6750,0.34,0.614193
6751,0.1,0.926426
6752,0.63,0.057333
6753,0.49,0.478788
6754,0.23,0.129629
6755,0.23,0.480622
6756,0.69,0.336396
6757,0.13,0.071341
6758,0.04,0.74633
6759,0.95,0.15262
6760,0.54,0.283446
6761,0.55,0.135892
6762,0.55,0.902186
6763,0.09,0.981448
6764,0.92,0.348096
6765,0.42,0.060254
6766,0.59,0.638936
6767,0.69,0.08185
6768,0.33,0.647124
6769,0.37,0.091393
6770,0.82,0.989583
6771,0.92,0.335059
6772,0.44,0.546164
6773,0.56,0.11356
6774,0.79,0.778671
6775,0.59,0.503228
6776,0.61,0.771151
6777,0,0.534988
6778,0.67,0.383392
6779,0.65,0.80116
6780,0.28,0.088426
6781,0.51,0.504
6782,0.55,0.993048
6783,0.81,0.931598
6784,0.26,0.739745
6785,0.98,0.322278
6786,0.9,0.134307
6787,0.55,0.492561
6788,0.26,0.018578
6789,0.49,0.017887
6790,0.7,0.336223
6791,0.17,0.140451
6792,0.6,0.405929
6793,0.6,0.872272
6794,0.62,0.779209
6795,0.7,0.335622
6796,0.99,0.706456
6797,0.73,0.477769
6798,0.27,0.936628
6799,0.4,0.010559
6800,0.31,0.317295
6801,0.41,0.585185
6802,0.21,0.310474
6803,0.99,0.592063
6804,0.96,0.703135
6805,0.17,0.410393
6806,0.57,0.679796
6807,0.39,0.79636
6808,0.25,0.912846
6809,0.48,0.026217
6810,0.55,0.042081
6811,0.91,0.744353
6812,0.96,0.232012
6813,0.64,0.447971
6814,0.02,0.220444
6815,0.12,0.672826
6816,0.03,0.350159
6817,0.62,0.914674
6818,0.19,0.771735
6819,0.94,0.323736
6820,0.47,0.682449
6821,0.39,0.230554
6822,0.14,0.592338
6823,0.53,0.159439
6824,0.86,0.52925
6825,0.76,0.356376
6826,0.38,0.92234
6827,0.46,0.267131
6828,0.21,0.193255
6829,0.82,0.598613
6830,0.11,0.41248
6831,0.98,0.519438
6832,0.39,0.48737
6833,0.42,0.720047
6834,0.85,0.991883
6835,0.08,0.874137
6836,0.37,0.207156
6837,0.73,0.573344
6838,0.5,0.51878
6839,0.19,0.815488
6840,0.2,0.402049
6841,0.96,0.066046
6842,0.84,0.476528
6843,0.15,0.624863
6844,0.36,0.786558
6845,0.01,0.659581
6846,0.78,0.936332
6847,0.06,0.537767
6848,0.59,0.484492
6849,0.64,0.61244
6850,0.27,0.865002
6851,0.93,0.666399
6852,0.78,0.826685
6853,0.74,0.510908
6854,0.33,0.19032
6855,0.39,0.900393
6856,0.68,0.071733
6857,0.65,0.772696
6858,0.39,0.778559
6859,0.26,0.65522
6860,0.91,0.977859
6861,0.01,0.073655
6862,0.18,0.613023
6863,0.94,0.779684
6864,0.54,0.674763
6865,0.55,0.659471
6866,0.18,0.916
6867,0.81,0.988543
6868,0.08,0.216377
6869,0.81,0.814817
6870,0.1,0.426717
6871,0.62,0.434135
6872,0.17,0.337685
6873,0.06,0.263906
6874,0.53,0.954098
6875,0.05,0.826608
6876,0.4,0.182362
6877,0.64,0.86948
6878,0.18,0.910722
6879,0.4,0.107049
6880,0.37,0.903718
6881,0.17,0.886917
6882,0.86,0.025596
6883,0.39,0.552037
6884,0.57,0.286266
6885,0.88,0.029014
6886,0.59,0.756186
6887,0.3,0.882477
6888,0.44,0.997685
6889,0.26,0.350385
6890,0.96,0.870395
6891,0.12,0.599234
6892,0.06,0.249561
6893,0.46,0.998156
6894,0.7,0.944369
6895,0.57,0.974652
6896,0.72,0.575051
6897,0.38,0.415548
6898,0.34,0.260957
6899,0.92,0.794901
6900,0.25,0.468017
6901,0.55,0.98195
6902,0.99,0.832912
6903,0.21,0.781125
6904,0.28,0.716094
6905,0.7,0.985692
6906,0.02,0.195084
6907,0.74,0.018488
6908,0.63,0.748604
6909,0.7,0.855603
6910,0.17,0.657891
6911,0.19,0.812359
6912,0.2,0.62641
6913,0.74,0.575328
6914,0.74,0.590951
6915,0.63,0.789708
6916,0.74,0.227703
6917,0.46,0.74283
6918,0.18,0.090999
6919,0.69,0.432749
6920,0.36,0.320963
6921,0.18,0.987281
6922,0.6,0.811293
6923,0.73,0.688909
6924,0.39,0.260252
6925,0.74,0.029191
6926,0.24,0.041632
6927,0.51,0.329739
6928,0.18,0.233061
6929,0.61,0.374216
6930,0.08,0.952778
6931,0.44,0.83019
6932,0.39,0.385672
6933,0.23,0.517339
6934,0.96,0.681379
6935,0.98,0.441397
6936,0.45,0.879255
6937,0.62,0.375577
6938,0.59,0.236054
6939,0.95,0.810673
6940,0.99,0.524287
6941,0.41,0.166652
6942,0.39,0.911305
6943,0.98,0.84025
6944,0.27,0.340865
6945,0.85,0.049931
6946,0.63,0.906366
6947,0.66,0.153094
6948,0.67,0.495216
6949,0.46,0.815401
6950,0.84,0.019205
6951,0.75,0.110105
6952,0.62,0.157906
6953,0.36,0.15507
6954,0.98,0.162174
6955,0.8,0.335268
6956,0.52,0.263297
6957,0.47,0.266666
6958,0.46,0.5609
6959,0.78,0.36708
6960,0.03,0.596822
6961,0.2,0.850063
6962,0.69,0.586216
6963,0.84,0.96368
6964,0.55,0.826723
6965,0.54,0.767723
6966,0.58,0.933673
6967,0.74,0.662162
6968,0.46,0.556823
6969,0.52,0.043629
6970,0.91,0.541717
6971,0.37,0.330819
6972,0.7,0.100816
6973,0.55,0.788358
6974,0.31,0.441795
6975,0.99,0.268623
6976,0.87,0.376271
6977,0.76,0.261775
6978,0.47,0.869832
6979,0.7,0.270444
6980,0.41,0.762188
6981,0.41,0.613372
6982,0.49,0.578104
6983,0.84,0.649106
6984,0.49,0.203845
6985,0.35,0.829839
6986,0.77,0.927535
6987,0.8,0.824392
6988,0.14,0.279753
6989,0.62,0.070614
6990,0.68,0.81368
6991,0.03,0.747339
6992,0.41,0.178276
6993,0.8,0.677722
6994,0.25,0.142491
6995,0.44,0.190111
6996,0.3,0.331923
6997,0.37,0.421883
6998,0.07,0.818667
6999,0.1,0.110613
7000,0.35,0.136304
7001,0.86,0.403288
7002,0.12,0.321335
7003,0.83,0.583432
7004,0.14,0.917523
7005,0.96,0.70342
7006,0.29,0.188159
7007,0.58,0.652295
7008,0.89,0.872685
7009,0.69,0.967861
7010,0.09,0.784271
7011,0.5,0.342523
7012,0.49,0.726879
7013,0.74,0.92123
7014,0.38,0.58271
7015,0.86,0.986935
7016,0.29,0.721763
7017,0.17,0.853772
7018,0.6,0.121232
7019,0.86,0.142868
7020,0.79,0.372973
7021,0.85,0.021527
7022,0.23,0.016853
7023,0.98,0.838394
7024,0.08,0.336681
7025,0.13,0.746562
7026,0.07,0.494462
7027,0.85,0.488822
7028,0.07,0.495265
7029,0.45,0.964116
7030,0.85,0.160928
7031,0.51,0.35222
7032,0.85,0.466592
7033,0.81,0.250684
7034,0.44,0.244324
7035,0.46,0.122641
7036,0.93,0.455079
7037,0.39,0.286052
7038,0.52,0.836441
7039,0.11,0.091683
7040,0.46,0.190163
7041,0.25,0.413725
7042,0.63,0.555297
7043,0.48,0.982364
7044,0.46,0.639027
7045,0.65,0.112847
7046,0.74,0.291465
7047,0.45,0.287948
7048,0.43,0.319315
7049,0.55,0.064769
7050,0.98,0.812829
7051,0.77,0.456167
7052,0.94,0.973166
7053,0.87,0.81021
7054,0.85,0.829317
7055,0.62,0.617369
7056,0.94,0.568786
7057,0.94,0.080997
7058,0.83,0.171301
7059,0.68,0.011962
7060,0.4,0.879048
7061,0.77,0.257285
7062,0.25,0.929283
7063,0.25,0.831198
7064,0.31,0.296375
7065,0.77,0.687357
7066,0.23,0.624153
7067,0.58,0.159374
7068,0.15,0.767835
7069,0.63,0.351439
7070,0.17,0.497503
7071,0.21,0.377409
7072,0.47,0.052733
7073,0.52,0.218997
7074,0.37,0.498216
7075,0.4,0.75912
7076,0.11,0.520243
7077,0.49,0.442987
7078,0.72,0.915822
7079,0.21,0.458598
7080,0.02,0.570075
7081,0.58,0.85327
7082,0.2,0.855841
7083,0.95,0.033124
7084,0.69,0.289499
7085,0.31,0.245017
7086,0.96,0.063098
