hour,nl100,de100,frbelux100,nl92,de90,frbelux92,nl96,de95,frbelux96,uk100,uk94,uk97
1846,13275,57857.8,70176,12213,52072.02,64561.92,12744,54964.91,67368.96,39879,37486.26,38682.63
1847,12083,54564.3,70123,11116.36,49107.87,64513.16,11599.68,51836.085,67318.08,35362,33240.28,34301.14
1848,11077,49693.5,71163,10190.84,44724.15,65469.96,10633.92,47208.825,68316.48,31158,29288.52,30223.26
1849,10184,46480,68071,9369.28,41832,62625.32,9776.64,44156,65348.16,30342,28521.48,29431.74
1850,10079,44382.8,65339,9272.68,39944.52,60111.88,9675.84,42163.66,62725.44,29946,28149.24,29047.62
1851,9142,43556.3,63774,8410.64,39200.67,58672.08,8776.32,41378.485,61223.04,28936,27199.84,28067.92
1852,9094,44133.8,61140,8366.48,39720.42,56248.8,8730.24,41927.11,58694.4,28330,26630.2,27480.1
1853,9864,45922.8,60764,9074.88,41330.52,55902.88,9469.44,43626.66,58333.44,27700,26038,26869
1854,9665,49632.8,64007,8891.8,44669.52,58886.44,9278.4,47151.16,61446.72,29072,27327.68,28199.84
1855,11686,56466.5,71006,10751.12,50819.85,65325.52,11218.56,53643.175,68165.76,34337,32276.78,33306.89
1856,14287,61654.8,76527,13144.04,55489.32,70404.84,13715.52,58572.06,73465.92,40388,37964.72,39176.36
1857,13802,63967.5,78758,12697.84,57570.75,72457.36,13249.92,60769.125,75607.68,41969,39450.86,40709.93
1858,15729,64200.5,79534,14470.68,57780.45,73171.28,15099.84,60990.475,76352.64,42567,40012.98,41289.99
1859,16999,65471.3,79216,15639.08,58924.17,72878.72,16319.04,62197.735,76047.36,42600,40044,41322
1860,15567,66266.3,79245,14321.64,59639.67,72905.4,14944.32,62952.985,76075.2,42422,39876.68,41149.34
1861,15830,65483.3,78985,14563.6,58934.97,72666.2,15196.8,62209.135,75825.6,42149,39620.06,40884.53
1862,14525,64835.8,77600,13363,58352.22,71392,13944,61594.01,74496,41682,39181.08,40431.54
1863,14963,63724.3,76190,13765.96,57351.87,70094.8,14364.48,60538.085,73142.4,41272,38795.68,40033.84
1864,14089,62474.8,73854,12961.88,56227.32,67945.68,13525.44,59351.06,70899.84,41340,38859.6,40099.8
1865,15367,61008.5,72413,14137.64,54907.65,66619.96,14752.32,57958.075,69516.48,43251,40655.94,41953.47
1866,16059,61109,72717,14774.28,54998.1,66899.64,15416.64,58053.55,69808.32,45060,42356.4,43708.2
1867,14886,62911.5,76207,13695.12,56620.35,70110.44,14290.56,59765.925,73158.72,47348,44507.12,45927.56
1868,15029,65266.3,80998,13826.68,58739.67,74518.16,14427.84,62002.985,77758.08,46886,44072.84,45479.42
1869,14253,61696,77196,13112.76,55526.4,71020.32,13682.88,58611.2,74108.16,43938,41301.72,42619.86
1870,14507,57795,72392,13346.44,52015.5,66600.64,13926.72,54905.25,69496.32,39815,37426.1,38620.55
1871,12741,54645,72442,11721.72,49180.5,66646.64,12231.36,51912.75,69544.32,35351,33229.94,34290.47
1872,11975,50011.3,73352,11017,45010.17,67483.84,11496,47510.735,70417.92,31357,29475.58,30416.29
1873,9547,46548.8,69589,8783.24,41893.92,64021.88,9165.12,44221.36,66805.44,30385,28561.9,29473.45
1874,8881,44501.8,66438,8170.52,40051.62,61122.96,8525.76,42276.71,63780.48,29813,28024.22,28918.61
1875,8600,44090,64710,7912,39681,59533.2,8256,41885.5,62121.6,28789,27061.66,27925.33
1876,8524,44852.5,62135,7842.08,40367.25,57164.2,8183.04,42609.875,59649.6,28032,26350.08,27191.04
1877,8566,46287,61455,7880.72,41658.3,56538.6,8223.36,43972.65,58996.8,27428,25782.32,26605.16
1878,9044,49884.5,64328,8320.48,44896.05,59181.76,8682.24,47390.275,61754.88,28768,27041.92,27904.96
1879,10368,56667.3,70866,9538.56,51000.57,65196.72,9953.28,53833.935,68031.36,33650,31631,32640.5
1880,12341,61745.5,76299,11353.72,55570.95,70195.08,11847.36,58658.225,73247.04,39475,37106.5,38290.75
1881,13808,63792,79209,12703.36,57412.8,72872.28,13255.68,60602.4,76040.64,41219,38745.86,39982.43
1882,14496,64324.8,80809,13336.32,57892.32,74344.28,13916.16,61108.56,77576.64,42972,40393.68,41682.84
1883,14867,66528.3,81691,13677.64,59875.47,75155.72,14272.32,63201.885,78423.36,41383,38900.02,40141.51
1884,14846,66413,81971,13658.32,59771.7,75413.32,14252.16,63092.35,78692.16,39737,37352.78,38544.89
1885,14319,65695.8,80838,13173.48,59126.22,74370.96,13746.24,62411.01,77604.48,38671,36350.74,37510.87
1886,14106,63860.5,78897,12977.52,57474.45,72585.24,13541.76,60667.475,75741.12,37418,35172.92,36295.46
1887,13736,62156.8,76644,12637.12,55941.12,70512.48,13186.56,59048.96,73578.24,36866,34654.04,35760.02
1888,13438,60542,73692,12362.96,54487.8,67796.64,12900.48,57514.9,70744.32,36669,34468.86,35568.93
1889,14049,59025.5,71828,12925.08,53122.95,66081.76,13487.04,56074.225,68954.88,38511,36200.34,37355.67
1890,13705,59422.8,71700,12608.6,53480.52,65964,13156.8,56451.66,68832,40577,38142.38,39359.69
1891,13460,61780,74577,12383.2,55602,68610.84,12921.6,58691,71593.92,43173,40582.62,41877.81
1892,14257,63832.3,79102,13116.44,57449.07,72773.84,13686.72,60640.685,75937.92,43060,40476.4,41768.2
1893,13290,59929.3,75990,12226.8,53936.37,69910.8,12758.4,56932.835,72950.4,40236,37821.84,39028.92
1894,12257,56671.8,71812,11276.44,51004.62,66067.04,11766.72,53838.21,68939.52,36563,34369.22,35466.11
1895,11685,54002.8,72344,10750.2,48602.52,66556.48,11217.6,51302.66,69450.24,32987,31007.78,31997.39
1896,10313,49901,73157,9487.96,44910.9,67304.44,9900.48,47405.95,70230.72,29896,28102.24,28999.12
1897,9458,46002,69576,8701.36,41401.8,64009.92,9079.68,43701.9,66792.96,29011,27270.34,28140.67
1898,8760,43927.3,66240,8059.2,39534.57,60940.8,8409.6,41730.935,63590.4,28102,26415.88,27258.94
1899,8378,42957.5,64238,7707.76,38661.75,59098.96,8042.88,40809.625,61668.48,26796,25188.24,25992.12
1900,8173,42693.8,60890,7519.16,38424.42,56018.8,7846.08,40559.11,58454.4,25643,24104.42,24873.71
1901,8116,43163.3,59398,7466.72,38846.97,54646.16,7791.36,41005.135,57022.08,24749,23264.06,24006.53
1902,8227,43609.5,60086,7568.84,39248.55,55279.12,7897.92,41429.025,57682.56,25030,23528.2,24279.1
1903,8650,43958,62088,7958,39562.2,57120.96,8304,41760.1,59604.48,26519,24927.86,25723.43
1904,9445,47080.8,63674,8689.4,42372.72,58580.08,9067.2,44726.76,61127.04,29214,27461.16,28337.58
1905,10558,51076.8,67245,9713.36,45969.12,61865.4,10135.68,48522.96,64555.2,32244,30309.36,31276.68
1906,11589,54294.3,70327,10661.88,48864.87,64700.84,11125.44,51579.585,67513.92,34277,32220.38,33248.69
1907,12039,55674,71177,11075.88,50106.6,65482.84,11557.44,52890.3,68329.92,34873,32780.62,33826.81
1908,12070,56625.3,71644,11104.4,50962.77,65912.48,11587.2,53794.035,68778.24,34890,32796.6,33843.3
1909,11816,56579.5,73192,10870.72,50921.55,67336.64,11343.36,53750.525,70264.32,34607,32530.58,33568.79
1910,11670,55018.3,71165,10736.4,49516.47,65471.8,11203.2,52267.385,68318.4,33698,31676.12,32687.06
1911,11437,53213.5,68727,10522.04,47892.15,63228.84,10979.52,50552.825,65977.92,33111,31124.34,32117.67
1912,11312,52382,66678,10407.04,47143.8,61343.76,10859.52,49762.9,64010.88,33281,31284.14,32282.57
1913,11532,51943.8,65640,10609.44,46749.42,60388.8,11070.72,49346.61,63014.4,35003,32902.82,33952.91
1914,11933,52969.5,66386,10978.36,47672.55,61075.12,11455.68,50321.025,63730.56,37743,35478.42,36610.71
1915,12247,55830.5,69345,11267.24,50247.45,63797.4,11757.12,53038.975,66571.2,40172,37761.68,38966.84
1916,12550,56839.3,73414,11546,51155.37,67540.88,12048,53997.335,70477.44,40540,38107.6,39323.8
1917,11997,53093.5,71345,11037.24,47784.15,65637.4,11517.12,50438.825,68491.2,38005,35724.7,36864.85
1918,11202,50393.5,68164,10305.84,45354.15,62710.88,10753.92,47873.825,65437.44,35191,33079.54,34135.27
1919,10466,49589.5,69448,9628.72,44630.55,63892.16,10047.36,47110.025,66670.08,32442,30495.48,31468.74
1920,9654,46526.5,71136,8881.68,41873.85,65445.12,9267.84,44200.175,68290.56,29667,27886.98,28776.99
1921,9238,43438.5,68282,8498.96,39094.65,62819.44,8868.48,41266.575,65550.72,28926,27190.44,28058.22
1922,8286,40728.5,65235,7623.12,36655.65,60016.2,7954.56,38692.075,62625.6,28139,26450.66,27294.83
1923,7937,39712,63232,7302.04,35740.8,58173.44,7619.52,37726.4,60702.72,26906,25291.64,26098.82
1924,8112,39569.8,59858,7463.04,35612.82,55069.36,7787.52,37591.31,57463.68,25945,24388.3,25166.65
1925,7674,38906.5,58219,7060.08,35015.85,53561.48,7367.04,36961.175,55890.24,25029,23527.26,24278.13
1926,7760,38458.5,58352,7139.2,34612.65,53683.84,7449.6,36535.575,56017.92,25165,23655.1,24410.05
1927,7923,37144.3,59283,7289.16,33429.87,54540.36,7606.08,35287.085,56911.68,25761,24215.34,24988.17
1928,8305,39458,59684,7640.6,35512.2,54909.28,7972.8,37485.1,57296.64,27488,25838.72,26663.36
1929,9180,42705,62639,8445.6,38434.5,57627.88,8812.8,40569.75,60133.44,30000,28200,29100
1930,9973,46490.8,66125,9175.16,41841.72,60835,9574.08,44166.26,63480,32312,30373.28,31342.64
1931,10311,48836.8,67395,9486.12,43953.12,62003.4,9898.56,46394.96,64699.2,33315,31316.1,32315.55
1932,10339,50748.5,68912,9511.88,45673.65,63399.04,9925.44,48211.075,66155.52,33383,31380.02,32381.51
1933,10256,49710.3,70748,9435.52,44739.27,65088.16,9845.76,47224.785,67918.08,33338,31337.72,32337.86
1934,9914,46933.5,68595,9120.88,42240.15,63107.4,9517.44,44586.825,65851.2,32387,30443.78,31415.39
1935,10115,45053,65602,9305.8,40547.7,60353.84,9710.4,42800.35,62977.92,31772,29865.68,30818.84
1936,9387,44672.8,63055,8636.04,40205.52,58010.6,9011.52,42439.16,60532.8,32223,30289.62,31256.31
1937,9638,44550.5,61220,8866.96,40095.45,56322.4,9252.48,42322.975,58771.2,34251,32195.94,33223.47
1938,10613,46526.5,61961,9763.96,41873.85,57004.12,10188.48,44200.175,59482.56,36901,34686.94,35793.97
1939,11220,50431.3,65948,10322.4,45388.17,60672.16,10771.2,47909.735,63310.08,39903,37508.82,38705.91
1940,12254,53232.5,72837,11273.68,47909.25,67010.04,11763.84,50570.875,69923.52,40964,38506.16,39735.08
1941,12039,50939.5,72418,11075.88,45845.55,66624.56,11557.44,48392.525,69521.28,38581,36266.14,37423.57
1942,11274,49099.8,69638,10372.08,44189.82,64066.96,10823.04,46644.81,66852.48,35136,33027.84,34081.92
1943,10478,49429,70462,9639.76,44486.1,64825.04,10058.88,46957.55,67643.52,31536,29643.84,30589.92
1944,9500,45997,71882,8740,41397.3,66131.44,9120,43697.15,69006.72,28030,26348.2,27189.1
1945,8547,44095,69832,7863.24,39685.5,64245.44,8205.12,41890.25,67038.72,27547,25894.18,26720.59
1946,8096,42740.5,67745,7448.32,38466.45,62325.4,7772.16,40603.475,65035.2,27113,25486.22,26299.61
1947,7929,42129.8,66566,7294.68,37916.82,61240.72,7611.84,40023.31,63903.36,26211,24638.34,25424.67
1948,7931,42694.3,64195,7296.52,38424.87,59059.4,7613.76,40559.585,61627.2,25440,23913.6,24676.8
1949,8094,44376,64067,7446.48,39938.4,58941.64,7770.24,42157.2,61504.32,25162,23652.28,24407.14
1950,8683,48166,67991,7988.36,43349.4,62551.72,8335.68,45757.7,65271.36,26877,25264.38,26070.69
1951,9999,55810.8,75169,9199.08,50229.72,69155.48,9599.04,53020.26,72162.24,32122,30194.68,31158.34
1952,11932,61573.8,80566,10977.44,55416.42,74120.72,11454.72,58495.11,77343.36,37963,35685.22,36824.11
1953,13221,64434,82418,12163.32,57990.6,75824.56,12692.16,61212.3,79121.28,39656,37276.64,38466.32
1954,13691,64873,82221,12595.72,58385.7,75643.32,13143.36,61629.35,78932.16,40220,37806.8,39013.4
1955,13682,65221.8,80354,12587.44,58699.62,73925.68,13134.72,61960.71,77139.84,39979,37580.26,38779.63
1956,13669,66375.5,79072,12575.48,59737.95,72746.24,13122.24,63056.725,75909.12,40083,37678.02,38880.51
1957,13283,65840,77824,12220.36,59256,71598.08,12751.68,62548,74711.04,40228,37814.32,39021.16
1958,13278,64925.5,75895,12215.76,58432.95,69823.4,12746.88,61679.225,72859.2,39988,37588.72,38788.36
1959,13129,63895,73634,12078.68,57505.5,67743.28,12603.84,60700.25,70688.64,39931,37535.14,38733.07
1960,13048,63180,70894,12004.16,56862,65222.48,12526.08,60021,68058.24,40158,37748.52,38953.26
1961,13163,61572.8,69113,12109.96,55415.52,63583.96,12636.48,58494.16,66348.48,41949,39432.06,40690.53
1962,13397,61184.8,69166,12325.24,55066.32,63632.72,12861.12,58125.56,66399.36,43634,41015.96,42324.98
1963,13058,63198.3,72824,12013.36,56878.47,66998.08,12535.68,60038.385,69911.04,45231,42517.14,43874.07
1964,14299,65705.5,79326,13155.08,59134.95,72979.92,13727.04,62420.225,76152.96,45417,42691.98,44054.49
1965,13486,62060.3,76970,12407.12,55854.27,70812.4,12946.56,58957.285,73891.2,42543,39990.42,41266.71
1966,12456,58405.5,72198,11459.52,52564.95,66422.16,11957.76,55485.225,69310.08,38620,36302.8,37461.4
1967,11190,55365.3,72688,10294.8,49828.77,66872.96,10742.4,52597.035,69780.48,34143,32094.42,33118.71
1968,10114,50444.5,73737,9304.88,45400.05,67838.04,9709.44,47922.275,70787.52,30094,28288.36,29191.18
1969,9171,47249,70340,8437.32,42524.1,64712.8,8804.16,44886.55,67526.4,29419,27653.86,28536.43
1970,8567,45214,67546,7881.64,40692.6,62142.32,8224.32,42953.3,64844.16,29039,27296.66,28167.83
1971,8319,44582.3,66103,7653.48,40124.07,60814.76,7986.24,42353.185,63458.88,28271,26574.74,27422.87
1972,8266,45161,63441,7604.72,40644.9,58365.72,7935.36,42902.95,60903.36,27486,25836.84,26661.42
1973,9043,46852.5,62872,8319.56,42167.25,57842.24,8681.28,44509.875,60357.12,27010,25389.4,26199.7
1974,8855,50526,66352,8146.6,45473.4,61043.84,8500.8,47999.7,63697.92,28500,26790,27645
1975,10138,57364.8,72908,9326.96,51628.32,67075.36,9732.48,54496.56,69991.68,33534,31521.96,32527.98
1976,12070,62640.5,77993,11104.4,56376.45,71753.56,11587.2,59508.475,74873.28,38943,36606.42,37774.71
1977,13331,64670.3,80367,12264.52,58203.27,73937.64,12797.76,61436.785,77152.32,40049,37646.06,38847.53
1978,13711,64771.3,80726,12614.12,58294.17,74267.92,13162.56,61532.735,77496.96,40061,37657.34,38859.17
1979,13562,66266.8,80393,12477.04,59640.12,73961.56,13019.52,62953.46,77177.28,39711,37328.34,38519.67
1980,13467,67528,80666,12389.64,60775.2,74212.72,12928.32,64151.6,77439.36,39959,37561.46,38760.23
1981,13292,66794,80561,12228.64,60114.6,74116.12,12760.32,63454.3,77338.56,39916,37521.04,38718.52
1982,13411,66110.5,79583,12338.12,59499.45,73216.36,12874.56,62804.975,76399.68,39545,37172.3,38358.65
1983,13460,65038.5,78546,12383.2,58534.65,72262.32,12921.6,61786.575,75404.16,39355,36993.7,38174.35
1984,13437,63980,76774,12362.04,57582,70632.08,12899.52,60781,73703.04,39437,37070.78,38253.89
1985,13576,62148.8,76123,12489.92,55933.92,70033.16,13032.96,59041.36,73078.08,41525,39033.5,40279.25
1986,13776,61698.5,76739,12673.92,55528.65,70599.88,13224.96,58613.575,73669.44,43267,40670.98,41968.99
1987,13422,63652.3,79988,12348.24,57287.07,73588.96,12885.12,60469.685,76788.48,45245,42530.3,43887.65
1988,14056,66037.3,84056,12931.52,59433.57,77331.52,13493.76,62735.435,80693.76,46217,43443.98,44830.49
1989,13427,62484.3,80239,12352.84,56235.87,73819.88,12889.92,59360.085,77029.44,43634,41015.96,42324.98
1990,13014,58361.3,75155,11972.88,52525.17,69142.6,12493.44,55443.235,72148.8,39663,37283.22,38473.11
1991,11157,55088.3,75214,10264.44,49579.47,69196.88,10710.72,52333.885,72205.44,35129,33021.26,34075.13
1992,10141,49827,75820,9329.72,44844.3,69754.4,9735.36,47335.65,72787.2,31144,29275.36,30209.68
1993,10009,46684.3,72244,9208.28,42015.87,66464.48,9608.64,44350.085,69354.24,30287,28469.78,29378.39
1994,9344,44811.8,69155,8596.48,40330.62,63622.6,8970.24,42571.21,66388.8,29819,28029.86,28924.43
1995,8338,43687.8,67640,7670.96,39319.02,62228.8,8004.48,41503.41,64934.4,29077,27332.38,28204.69
1996,9028,44422,64940,8305.76,39979.8,59744.8,8666.88,42200.9,62342.4,28434,26727.96,27580.98
1997,8388,46360.5,64565,7716.96,41724.45,59399.8,8052.48,44042.475,61982.4,27903,26228.82,27065.91
1998,9583,49821.8,68059,8816.36,44839.62,62614.28,9199.68,47330.71,65336.64,29417,27651.98,28534.49
1999,10180,56557.3,74762,9365.6,50901.57,68781.04,9772.8,53729.435,71771.52,34258,32202.52,33230.26
2000,12827,61791,80402,11800.84,55611.9,73969.84,12313.92,58701.45,77185.92,39336,36975.84,38155.92
2001,13787,64111.5,83273,12684.04,57700.35,76611.16,13235.52,60905.925,79942.08,40201,37788.94,38994.97
2002,14451,64832.3,84318,13294.92,58349.07,77572.56,13872.96,61590.685,80945.28,40249,37834.06,39041.53
2003,14545,66075.5,84104,13381.4,59467.95,77375.68,13963.2,62771.725,80739.84,39870,37477.8,38673.9
2004,15247,67386.3,84191,14027.24,60647.67,77455.72,14637.12,64016.985,80823.36,39879,37486.26,38682.63
2005,14433,66452.8,83851,13278.36,59807.52,77142.92,13855.68,63130.16,80496.96,39673,37292.62,38482.81
2006,14456,66177.5,82347,13299.52,59559.75,75759.24,13877.76,62868.625,79053.12,39213,36860.22,38036.61
2007,15587,65228.8,80835,14340.04,58705.92,74368.2,14963.52,61967.36,77601.6,38892,36558.48,37725.24
2008,14844,63608.3,78349,13656.48,57247.47,72081.08,14250.24,60427.885,75215.04,39151,36801.94,37976.47
2009,15428,62055.5,76845,14193.76,55849.95,70697.4,14810.88,58952.725,73771.2,41118,38650.92,39884.46
2010,14254,61988,76431,13113.68,55789.2,70316.52,13683.84,58888.6,73373.76,42808,40239.52,41523.76
2011,13773,64199,79015,12671.16,57779.1,72693.8,13222.08,60989.05,75854.4,45141,42432.54,43786.77
2012,14127,65852.3,84195,12996.84,59267.07,77459.4,13561.92,62559.685,80827.2,45988,43228.72,44608.36
2013,13557,61205.8,81865,12472.44,55085.22,75315.8,13014.72,58145.51,78590.4,43120,40532.8,41826.4
2014,13782,58167.5,77167,12679.44,52350.75,70993.64,13230.72,55259.125,74080.32,38791,36463.54,37627.27
2015,11939,54865.8,77262,10983.88,49379.22,71081.04,11461.44,52122.51,74171.52,33998,31958.12,32978.06
2016,11543,49966,78089,10619.56,44969.4,71841.88,11081.28,47467.7,74965.44,29858,28066.52,28962.26
2017,11453,46945,75243,10536.76,42250.5,69223.56,10994.88,44597.75,72233.28,28971,27232.74,28101.87
2018,10115,44894.3,72406,9305.8,40404.87,66613.52,9710.4,42649.585,69509.76,28560,26846.4,27703.2
2019,9079,43638,70815,8352.68,39274.2,65149.8,8715.84,41456.1,67982.4,27609,25952.46,26780.73
2020,10526,44248.5,68169,9683.92,39823.65,62715.48,10104.96,42036.075,65442.24,26698,25096.12,25897.06
2021,8395,46254.5,67672,7723.4,41629.05,62258.24,8059.2,43941.775,64965.12,26298,24720.12,25509.06
2022,11054,49816,70767,10169.68,44834.4,65105.64,10611.84,47325.2,67936.32,27639,25980.66,26809.83
2023,10116,57077,77359,9306.72,51369.3,71170.28,9711.36,54223.15,74264.64,32567,30612.98,31589.99
2024,13085,62972.8,82345,12038.2,56675.52,75757.4,12561.6,59824.16,79051.2,38724,36400.56,37562.28
2025,13913,65620.3,83856,12799.96,59058.27,77147.52,13356.48,62339.285,80501.76,40288,37870.72,39079.36
2026,14801,67013.8,84381,13616.92,60312.42,77630.52,14208.96,63663.11,81005.76,40698,38256.12,39477.06
2027,14721,67511.8,83537,13543.32,60760.62,76854.04,14132.16,64136.21,80195.52,40132,37724.08,38928.04
2028,14118,68259.5,83535,12988.56,61433.55,76852.2,13553.28,64846.525,80193.6,39342,36981.48,38161.74
2029,14288,67370,83346,13144.96,60633,76678.32,13716.48,64001.5,80012.16,38284,35986.96,37135.48
2030,14253,66548,82303,13112.76,59893.2,75718.76,13682.88,63220.6,79010.88,37388,35144.72,36266.36
2031,15284,65663,80923,14061.28,59096.7,74449.16,14672.64,62379.85,77686.08,36477,34288.38,35382.69
2032,15210,64939.3,78860,13993.2,58445.37,72551.2,14601.6,61692.335,75705.6,36343,34162.42,35252.71
2033,15079,63764,77465,13872.68,57387.6,71267.8,14475.84,60575.8,74366.4,38158,35868.52,37013.26
2034,15575,63547,77203,14329,57192.3,71026.76,14952,60369.65,74114.88,40078,37673.32,38875.66
2035,14791,65100,79484,13607.72,58590,73125.28,14199.36,61845,76304.64,42384,39840.96,41112.48
2036,15201,66761.5,83550,13984.92,60085.35,76866,14592.96,63423.425,80208,44019,41377.86,42698.43
2037,14585,62687,80810,13418.2,56418.3,74345.2,14001.6,59552.65,77577.6,41433,38947.02,40190.01
2038,13481,58799.3,75924,12402.52,52919.37,69850.08,12941.76,55859.335,72887.04,37637,35378.78,36507.89
2039,12160,56305,75695,11187.2,50674.5,69639.4,11673.6,53489.75,72667.2,33456,31448.64,32452.32
2040,11604,51458,76312,10675.68,46312.2,70207.04,11139.84,48885.1,73259.52,29810,28021.4,28915.7
2041,9578,47864.3,72689,8811.76,43077.87,66873.88,9194.88,45471.085,69781.44,29033,27291.02,28162.01
2042,9674,45650,69709,8900.08,41085,64132.28,9287.04,43367.5,66920.64,28763,27037.22,27900.11
2043,8354,45277.3,68117,7685.68,40749.57,62667.64,8019.84,43013.435,65392.32,27952,26274.88,27113.44
2044,8778,45864,65508,8075.76,41277.6,60267.36,8426.88,43570.8,62887.68,27336,25695.84,26515.92
2045,9055,46892.5,65129,8330.6,42203.25,59918.68,8692.8,44547.875,62523.84,26816,25207.04,26011.52
2046,9570,50068,68359,8804.4,45061.2,62890.28,9187.2,47564.6,65624.64,28144,26455.36,27299.68
2047,10042,56319,74636,9238.64,50687.1,68665.12,9640.32,53503.05,71650.56,32962,30984.28,31973.14
